timestamp,turbine_id,wind_speed,wind_direction,power_output
06/03/2022 03:00,9,14.7,196,1.8
06/03/2022 03:00,10,12.7,138,3.2
06/03/2022 04:00,6,10.5,108,2.3
06/03/2022 04:00,7,13.9,32,3.5
06/03/2022 04:00,8,13.5,313,2.5
06/03/2022 04:00,9,13.9,338,2.2
06/03/2022 04:00,10,11,306,1.9
06/03/2022 05:00,6,14.2,152,4.1
06/03/2022 05:00,7,11.8,172,1.7
06/03/2022 05:00,8,10.7,120,2.3
06/03/2022 05:00,9,12,287,3.6
06/03/2022 05:00,10,13.8,329,2.4
06/03/2022 06:00,6,14.5,232,2.1
06/03/2022 06:00,7,10.2,276,1.6
06/03/2022 06:00,8,14.5,112,3.7
06/03/2022 06:00,9,12.2,116,4.3
06/03/2022 06:00,10,12.4,307,3.5
06/03/2022 07:00,6,13,185,2.3
06/03/2022 07:00,7,13.2,69,2.3
06/03/2022 07:00,8,14.5,76,1.8
06/03/2022 07:00,9,11.5,317,4
06/03/2022 07:00,10,11.1,100,2
06/03/2022 08:00,6,11.7,151,3.6
06/03/2022 08:00,7,12.9,352,3.5
06/03/2022 08:00,8,13.8,83,4.4
06/03/2022 08:00,9,10.4,232,3
06/03/2022 08:00,10,14.6,53,3.4
06/03/2022 09:00,6,15,208,3.9
06/03/2022 09:00,7,14.4,79,1.8
06/03/2022 09:00,8,10.2,141,2.9
06/03/2022 09:00,9,14.2,29,2.4
06/03/2022 09:00,10,10.8,197,2.4
06/03/2022 10:00,6,11.9,105,2.1
06/03/2022 10:00,7,14,46,2.9
06/03/2022 10:00,8,12.7,225,3.3
06/03/2022 10:00,9,12.9,327,3
06/03/2022 10:00,10,10,68,3.3
06/03/2022 11:00,6,14.7,252,3.8
06/03/2022 11:00,7,13.8,88,2.4
06/03/2022 11:00,8,11.9,350,3.7
06/03/2022 11:00,9,13.3,5,3.4
06/03/2022 11:00,10,14.2,175,2.5
06/03/2022 12:00,6,13.9,171,3.5
06/03/2022 12:00,7,13.4,269,3.4
06/03/2022 12:00,8,9.4,183,2.8
06/03/2022 12:00,9,13.5,68,3.1
06/03/2022 12:00,10,12.6,212,1.7
06/03/2022 13:00,6,14.2,285,3.6
06/03/2022 13:00,7,12.3,187,1.7
06/03/2022 13:00,8,13.6,339,1.6
06/03/2022 13:00,9,12.4,147,3.7
06/03/2022 13:00,10,10,1,4.3
06/03/2022 14:00,6,12.5,17,1.9
06/03/2022 14:00,7,14,123,3.7
06/03/2022 14:00,8,10.6,16,4.2
06/03/2022 14:00,9,10.2,171,1.6
06/03/2022 14:00,10,12.5,219,2.6
06/03/2022 15:00,6,14.4,204,3.4
06/03/2022 15:00,7,12.2,63,4
06/03/2022 15:00,8,12.2,182,2.6
06/03/2022 15:00,9,13.9,275,2.4
06/03/2022 15:00,10,14.4,287,2
06/03/2022 16:00,6,10.3,355,2.9
06/03/2022 16:00,7,14.2,328,3.4
06/03/2022 16:00,8,11.6,259,3.6
06/03/2022 16:00,9,9.3,203,3
06/03/2022 16:00,10,9.8,181,4.5
06/03/2022 17:00,6,9.2,304,3.2
06/03/2022 17:00,7,12.3,146,1.9
06/03/2022 17:00,8,10.8,194,3.8
06/03/2022 17:00,9,9.4,349,2.5
06/03/2022 17:00,10,14.3,266,2.1
06/03/2022 18:00,6,10.2,16,1.6
06/03/2022 18:00,7,12.2,226,4.1
06/03/2022 18:00,8,11.5,311,4.4
06/03/2022 18:00,9,10.8,266,4
06/03/2022 18:00,10,13.7,196,4.3
06/03/2022 19:00,6,9.4,250,3.7
06/03/2022 19:00,7,13,277,2.8
06/03/2022 19:00,8,13.8,127,2.2
06/03/2022 19:00,9,11.6,42,1.8
06/03/2022 19:00,10,12.7,344,2.6
06/03/2022 20:00,6,13.1,339,2.2
06/03/2022 20:00,7,11.9,44,2.5
06/03/2022 20:00,8,11.8,89,2.9
06/03/2022 20:00,9,13.7,338,4.4
06/03/2022 20:00,10,12.6,65,3.2
06/03/2022 21:00,6,13.9,128,2.6
06/03/2022 21:00,7,9.7,163,3.6
06/03/2022 21:00,8,14.2,137,4.3
06/03/2022 21:00,9,13.2,343,3.1
06/03/2022 21:00,10,14.2,170,2.4
06/03/2022 22:00,6,12.1,180,3.3
06/03/2022 22:00,7,13.5,267,2.7
06/03/2022 22:00,8,12,24,2.3
06/03/2022 22:00,9,10.2,328,2.1
06/03/2022 22:00,10,10.9,6,3.4
06/03/2022 23:00,6,10.7,219,2.8
06/03/2022 23:00,7,15,155,2.3
06/03/2022 23:00,8,12,180,1.9
06/03/2022 23:00,9,13.6,337,2.2
06/03/2022 23:00,10,14.5,316,1.6
07/03/2022 00:00,6,13,284,4.1
07/03/2022 00:00,7,12.2,69,2.3
07/03/2022 00:00,8,9,317,3.9
07/03/2022 00:00,9,12.6,78,4.2
07/03/2022 00:00,10,10.8,335,3.2
07/03/2022 01:00,6,13.5,213,3.5
07/03/2022 01:00,7,10.6,151,1.6
07/03/2022 01:00,8,13.3,135,1.9
07/03/2022 01:00,9,13.4,239,2
07/03/2022 01:00,10,15,61,3.4
07/03/2022 02:00,6,12.4,260,3.5
07/03/2022 02:00,7,13.4,10,3.4
07/03/2022 02:00,8,10,141,3.2
07/03/2022 02:00,9,13,302,1.7
07/03/2022 02:00,10,10.2,319,2
07/03/2022 03:00,6,11.2,234,3.2
07/03/2022 03:00,7,10,60,3.3
07/03/2022 03:00,8,14.9,89,2
07/03/2022 03:00,9,12.1,201,2.3
07/03/2022 03:00,10,10.8,83,2.9
07/03/2022 04:00,6,12.9,353,2.1
07/03/2022 04:00,7,13.6,282,4.1
07/03/2022 04:00,8,14.5,143,4.4
07/03/2022 04:00,9,12.8,165,4.4
07/03/2022 04:00,10,11.2,123,2.5
07/03/2022 05:00,6,11.2,295,1.9
07/03/2022 05:00,7,11.3,253,3.5
07/03/2022 05:00,8,12.1,92,3.4
07/03/2022 05:00,9,11.1,209,2.7
07/03/2022 05:00,10,11.1,300,2.2
07/03/2022 06:00,6,14.4,23,1.9
07/03/2022 06:00,7,14.3,91,4.3
07/03/2022 06:00,8,10.5,193,1.5
07/03/2022 06:00,9,14,176,2.9
07/03/2022 06:00,10,9.9,96,1.7
07/03/2022 07:00,6,10.1,266,3
07/03/2022 07:00,7,14,323,4.1
07/03/2022 07:00,8,13.4,172,4.3
07/03/2022 07:00,9,10.9,142,2.7
07/03/2022 07:00,10,9.8,289,2.1
07/03/2022 08:00,6,14,184,2
07/03/2022 08:00,7,11.6,174,3.6
07/03/2022 08:00,8,12.8,70,4.4
07/03/2022 08:00,9,10.7,84,4
07/03/2022 08:00,10,11.2,14,2.5
07/03/2022 09:00,6,14.1,105,2.6
07/03/2022 09:00,7,13.9,48,3.4
07/03/2022 09:00,8,10.7,4,1.6
07/03/2022 09:00,9,14.4,281,2.9
07/03/2022 09:00,10,13.7,223,3.7
07/03/2022 10:00,6,9.2,228,2.4
07/03/2022 10:00,7,9.5,101,3.1
07/03/2022 10:00,8,9.7,347,3
07/03/2022 10:00,9,13.2,218,2.2
07/03/2022 10:00,10,13.7,279,3
07/03/2022 11:00,6,9.9,135,3.5
07/03/2022 11:00,7,14.8,272,1.6
07/03/2022 11:00,8,10.3,178,2.2
07/03/2022 11:00,9,10.5,166,3.7
07/03/2022 11:00,10,13.7,157,2
07/03/2022 12:00,6,12.4,135,2.2
07/03/2022 12:00,7,13.6,21,3.6
07/03/2022 12:00,8,14.8,42,4
07/03/2022 12:00,9,11.1,3,2.5
07/03/2022 12:00,10,13.2,6,3.1
07/03/2022 13:00,6,11.4,90,2.4
07/03/2022 13:00,7,10.4,256,1.8
07/03/2022 13:00,8,13.2,99,2.4
07/03/2022 13:00,9,14.1,141,2.7
07/03/2022 13:00,10,13.6,89,3.5
07/03/2022 14:00,6,9.2,217,3.7
07/03/2022 14:00,7,10.6,306,3
07/03/2022 14:00,8,10.8,29,4.1
07/03/2022 14:00,9,14.7,282,2.5
07/03/2022 14:00,10,10.9,95,2.1
07/03/2022 15:00,6,9.9,63,3.4
07/03/2022 15:00,7,11.3,225,3
07/03/2022 15:00,8,14.8,270,2.1
07/03/2022 15:00,9,14.9,16,1.9
07/03/2022 15:00,10,14.9,257,2.8
07/03/2022 16:00,6,13.3,290,2.9
07/03/2022 16:00,7,14.7,254,4.4
07/03/2022 16:00,8,11.5,268,3.7
07/03/2022 16:00,9,13,28,3
07/03/2022 16:00,10,11.9,322,2.1
07/03/2022 17:00,6,10.7,278,2.5
07/03/2022 17:00,7,9.1,334,4.5
07/03/2022 17:00,8,10,269,4.2
07/03/2022 17:00,9,14.5,126,3.8
07/03/2022 17:00,10,13.8,120,1.9
07/03/2022 18:00,6,14.1,66,3.6
07/03/2022 18:00,7,10.2,349,1.6
07/03/2022 18:00,8,12.2,136,3.8
07/03/2022 18:00,9,10.7,298,2.8
07/03/2022 18:00,10,12.2,225,1.8
07/03/2022 19:00,6,12.8,128,3.4
07/03/2022 19:00,7,9.2,242,3.7
07/03/2022 19:00,8,9,285,2.2
07/03/2022 19:00,9,11.8,179,2.5
07/03/2022 19:00,10,11.4,155,4
07/03/2022 20:00,6,11.5,37,3.6
07/03/2022 20:00,7,9,255,4.3
07/03/2022 20:00,8,11.3,97,1.8
07/03/2022 20:00,9,14.4,355,4.3
07/03/2022 20:00,10,12.7,80,3.9
07/03/2022 21:00,6,10.6,168,4.4
07/03/2022 21:00,7,12.2,41,2.9
07/03/2022 21:00,8,15,36,1.6
07/03/2022 21:00,9,13.2,235,3.5
07/03/2022 21:00,10,12.2,71,4.3
07/03/2022 22:00,6,9.6,246,4.2
07/03/2022 22:00,7,12.1,124,2.9
07/03/2022 22:00,8,14.2,67,2.3
07/03/2022 22:00,9,11,10,4
07/03/2022 22:00,10,11.2,75,3.4
07/03/2022 23:00,6,9.2,174,2.2
07/03/2022 23:00,7,11.3,320,4.4
07/03/2022 23:00,8,13.4,178,2.5
07/03/2022 23:00,9,13.3,288,3.9
07/03/2022 23:00,10,12.6,272,4.1
08/03/2022 00:00,6,14.7,255,2.4
08/03/2022 00:00,7,14.1,115,2
08/03/2022 00:00,8,13,73,2.4
08/03/2022 00:00,9,10.2,206,1.7
08/03/2022 00:00,10,11.3,56,4.3
08/03/2022 01:00,6,10.7,217,3
08/03/2022 01:00,7,12.3,254,4.1
08/03/2022 01:00,8,9,60,4.4
08/03/2022 01:00,9,9.9,28,2.7
08/03/2022 01:00,10,14.5,247,4.2
08/03/2022 02:00,6,9,290,3.2
08/03/2022 02:00,7,11.4,308,4
08/03/2022 02:00,8,12.1,191,4.4
08/03/2022 02:00,9,14.5,277,4.1
08/03/2022 02:00,10,12,174,4
08/03/2022 03:00,6,12.5,148,2
08/03/2022 03:00,7,12.2,159,2.3
08/03/2022 03:00,8,13.2,312,2.4
08/03/2022 03:00,9,9.9,101,2
08/03/2022 03:00,10,13.8,51,4.3
08/03/2022 04:00,6,15,310,1.5
08/03/2022 04:00,7,13.8,92,3.2
08/03/2022 04:00,8,12.2,357,3.6
08/03/2022 04:00,9,12.1,299,2.1
08/03/2022 04:00,10,10.6,144,3.8
08/03/2022 05:00,6,12.5,332,4
08/03/2022 05:00,7,11.3,139,2.5
08/03/2022 05:00,8,13.7,105,3.8
08/03/2022 05:00,9,10,112,3.6
08/03/2022 05:00,10,10.8,289,2
08/03/2022 06:00,6,11.6,342,3.7
08/03/2022 06:00,7,14.4,51,3.5
08/03/2022 06:00,8,14.6,282,2.3
08/03/2022 06:00,9,13.2,278,3.3
08/03/2022 06:00,10,12.7,138,3
08/03/2022 07:00,6,14.1,193,3
08/03/2022 07:00,7,11.3,331,2.1
08/03/2022 07:00,8,14,264,4.2
08/03/2022 07:00,9,14.3,150,4
08/03/2022 07:00,10,10.6,172,2.9
08/03/2022 08:00,6,14.5,66,3.3
08/03/2022 08:00,7,13.4,330,3.2
08/03/2022 08:00,8,11.1,114,4
08/03/2022 08:00,9,10.8,333,3.6
08/03/2022 08:00,10,9.9,353,2.3
08/03/2022 09:00,6,11.3,93,1.6
08/03/2022 09:00,7,10.9,168,3.9
08/03/2022 09:00,8,11.3,184,1.5
08/03/2022 09:00,9,13.2,124,2.7
08/03/2022 09:00,10,9.8,40,2.4
08/03/2022 10:00,6,9.7,137,1.6
08/03/2022 10:00,7,14.9,24,4.1
08/03/2022 10:00,8,9.6,153,3.6
08/03/2022 10:00,9,13,251,3.9
08/03/2022 10:00,10,10.9,62,2.5
08/03/2022 11:00,6,10.6,66,4.4
08/03/2022 11:00,7,10.2,150,3.4
08/03/2022 11:00,8,12.1,86,2.9
08/03/2022 11:00,9,10.1,55,1.8
08/03/2022 11:00,10,13.2,184,4.2
08/03/2022 12:00,6,14.1,237,2.4
08/03/2022 12:00,7,9.1,346,1.9
08/03/2022 12:00,8,10.2,184,2.1
08/03/2022 12:00,9,10.2,340,2.2
08/03/2022 12:00,10,11.5,159,2.6
08/03/2022 13:00,6,9.8,31,3.7
08/03/2022 13:00,7,11.5,92,2.2
08/03/2022 13:00,8,10,41,2.9
08/03/2022 13:00,9,13.3,61,1.8
08/03/2022 13:00,10,10.4,94,4.2
08/03/2022 14:00,6,12.1,74,4.4
08/03/2022 14:00,7,13.6,340,2.4
08/03/2022 14:00,8,15,358,4.2
08/03/2022 14:00,9,14.9,138,4.2
08/03/2022 14:00,10,9.3,137,1.5
08/03/2022 15:00,6,14.9,33,2.9
08/03/2022 15:00,7,11.7,281,3.1
08/03/2022 15:00,8,9,297,4.2
08/03/2022 15:00,9,11,259,4.2
08/03/2022 15:00,10,14.7,164,4.1
08/03/2022 16:00,6,9.3,35,2.2
08/03/2022 16:00,7,11.4,44,2.2
08/03/2022 16:00,8,14.9,347,2.5
08/03/2022 16:00,9,10.7,28,3.5
08/03/2022 16:00,10,9.9,169,2.1
08/03/2022 17:00,6,14.3,147,2.5
08/03/2022 17:00,7,14,24,2.1
08/03/2022 17:00,8,15,201,4.1
08/03/2022 17:00,9,14.5,117,1.6
08/03/2022 17:00,10,12.4,63,4.2
08/03/2022 18:00,6,10.3,26,1.9
08/03/2022 18:00,7,15,91,4.4
08/03/2022 18:00,8,13.1,127,2.5
08/03/2022 18:00,9,13.9,77,2.8
08/03/2022 18:00,10,10.3,186,2.2
08/03/2022 19:00,6,10.5,334,3.6
08/03/2022 19:00,7,11,212,2.6
08/03/2022 19:00,8,10.5,178,2.7
08/03/2022 19:00,9,14.2,190,3.6
08/03/2022 19:00,10,13.1,241,1.9
08/03/2022 20:00,6,14.9,67,4.5
08/03/2022 20:00,7,13.6,319,1.8
08/03/2022 20:00,8,14.7,43,2.1
08/03/2022 20:00,9,13.1,39,4.4
08/03/2022 20:00,10,10.4,161,2.8
08/03/2022 21:00,6,13.9,298,2.3
08/03/2022 21:00,7,12.2,188,3.4
08/03/2022 21:00,8,11.5,98,3.7
08/03/2022 21:00,9,14.9,71,3.7
08/03/2022 21:00,10,10.3,208,4
08/03/2022 22:00,6,11.6,242,3.2
08/03/2022 22:00,7,10.4,351,4.1
08/03/2022 22:00,8,13.3,110,2.1
08/03/2022 22:00,9,14,3,2.5
08/03/2022 22:00,10,11.5,168,1.8
08/03/2022 23:00,6,12.3,253,2.3
08/03/2022 23:00,7,11.9,37,2.5
08/03/2022 23:00,8,14,174,4.2
08/03/2022 23:00,9,14.8,208,3.2
08/03/2022 23:00,10,11.5,252,1.8
09/03/2022 00:00,6,13.4,30,1.5
09/03/2022 00:00,7,9.6,248,4
09/03/2022 00:00,8,13.2,116,1.5
09/03/2022 00:00,9,14.6,354,3.2
09/03/2022 00:00,10,14.6,273,2.7
09/03/2022 01:00,6,10.2,66,2.8
09/03/2022 01:00,7,12.3,216,1.7
09/03/2022 01:00,8,9.5,5,3.3
09/03/2022 01:00,9,14.5,204,2.2
09/03/2022 01:00,10,14.1,266,1.9
09/03/2022 02:00,6,11.1,53,3.8
09/03/2022 02:00,7,9.4,268,3.9
09/03/2022 02:00,8,9.8,221,1.9
09/03/2022 02:00,9,10.2,151,2.9
09/03/2022 02:00,10,10.8,317,2.3
09/03/2022 03:00,6,14.4,60,2.2
09/03/2022 03:00,7,11.8,295,1.8
09/03/2022 03:00,8,12.9,218,2.8
09/03/2022 03:00,9,11.1,45,3
09/03/2022 03:00,10,10.5,91,3.4
09/03/2022 04:00,6,12.9,141,3.2
09/03/2022 04:00,7,12.3,84,2
09/03/2022 04:00,8,12.7,113,2.3
09/03/2022 04:00,9,10.5,53,3.2
09/03/2022 04:00,10,10.6,83,2.5
09/03/2022 05:00,6,11.3,217,1.6
09/03/2022 05:00,7,13.2,271,2.6
09/03/2022 05:00,8,12.7,191,2.5
09/03/2022 05:00,9,13.4,8,1.7
09/03/2022 05:00,10,12.7,163,2.6
09/03/2022 06:00,6,11.9,19,4.3
09/03/2022 06:00,7,12.2,181,2.3
09/03/2022 06:00,8,14.6,287,1.7
09/03/2022 06:00,9,12.7,190,3.5
09/03/2022 06:00,10,12.9,224,3.8
09/03/2022 07:00,6,13.2,12,3
09/03/2022 07:00,7,9.6,287,3.2
09/03/2022 07:00,8,11.2,183,1.6
09/03/2022 07:00,9,10.9,158,4.4
09/03/2022 07:00,10,10.1,311,4.1
09/03/2022 08:00,6,9.2,18,4.2
09/03/2022 08:00,7,9.4,295,3.4
09/03/2022 08:00,8,10.6,56,2.6
09/03/2022 08:00,9,12.2,11,3.5
09/03/2022 08:00,10,11.3,176,2.4
09/03/2022 09:00,6,14.1,317,1.6
09/03/2022 09:00,7,14.6,161,3.4
09/03/2022 09:00,8,9.3,178,2.6
09/03/2022 09:00,9,11.1,244,2.2
09/03/2022 09:00,10,13,177,2.4
09/03/2022 10:00,6,13.6,306,2.2
09/03/2022 10:00,7,14.6,347,2.3
09/03/2022 10:00,8,14.2,227,4.2
09/03/2022 10:00,9,13.7,62,2.4
09/03/2022 10:00,10,12.4,289,3
09/03/2022 11:00,6,9.2,211,3.1
09/03/2022 11:00,7,10.1,258,4.1
09/03/2022 11:00,8,12.1,130,3
09/03/2022 11:00,9,10.7,324,2.8
09/03/2022 11:00,10,12.4,169,2.6
09/03/2022 12:00,6,14.3,204,1.9
09/03/2022 12:00,7,10.8,322,1.8
09/03/2022 12:00,8,13.7,163,3.5
09/03/2022 12:00,9,14.3,31,2.6
09/03/2022 12:00,10,13.7,45,1.7
09/03/2022 13:00,6,11.8,141,2.7
09/03/2022 13:00,7,12.4,61,4.1
09/03/2022 13:00,8,14.7,41,4.3
09/03/2022 13:00,9,12.4,289,2.2
09/03/2022 13:00,10,10.6,345,3.3
09/03/2022 14:00,6,14.7,171,1.8
09/03/2022 14:00,7,11.7,94,3.7
09/03/2022 14:00,8,10.1,30,4.4
09/03/2022 14:00,9,9.2,50,2.7
09/03/2022 14:00,10,14.7,177,2.3
09/03/2022 15:00,6,9.2,59,2.6
09/03/2022 15:00,7,12,41,2.8
09/03/2022 15:00,8,9.9,258,1.7
09/03/2022 15:00,9,12.9,304,1.6
09/03/2022 15:00,10,13,278,2.4
09/03/2022 16:00,6,12.6,200,2.2
09/03/2022 16:00,7,10.9,85,2.8
09/03/2022 16:00,8,14.6,23,3.2
09/03/2022 16:00,9,9.4,186,4.5
09/03/2022 16:00,10,10.3,183,4.3
09/03/2022 17:00,6,12,331,4.4
09/03/2022 17:00,7,10.7,245,2.6
09/03/2022 17:00,8,12.7,255,2
09/03/2022 17:00,9,9,316,4
09/03/2022 17:00,10,13.2,177,2
09/03/2022 18:00,6,11.2,122,4.5
09/03/2022 18:00,7,11.1,230,1.5
09/03/2022 18:00,8,11.5,195,3.8
09/03/2022 18:00,9,13.4,153,3.9
09/03/2022 18:00,10,14.9,251,2.6
09/03/2022 19:00,6,13.9,257,2.2
09/03/2022 19:00,7,11.8,66,2.1
09/03/2022 19:00,8,13.5,158,1.9
09/03/2022 19:00,9,12.9,54,4.3
09/03/2022 19:00,10,12.1,183,3
09/03/2022 20:00,6,14.9,54,2.1
09/03/2022 20:00,7,14.8,9,3.4
09/03/2022 20:00,8,9.3,36,2.9
09/03/2022 20:00,9,13.1,18,4
09/03/2022 20:00,10,14,62,4.1
09/03/2022 21:00,6,10.6,287,2.9
09/03/2022 21:00,7,9.4,98,1.7
09/03/2022 21:00,8,12.3,210,4.3
09/03/2022 21:00,9,10.8,18,1.6
09/03/2022 21:00,10,13.1,3,3.2
09/03/2022 22:00,6,14.5,174,4.4
09/03/2022 22:00,7,10.3,265,3.7
09/03/2022 22:00,8,11.7,27,3.8
09/03/2022 22:00,9,14.9,105,3.9
09/03/2022 22:00,10,14.6,104,3.5
09/03/2022 23:00,6,10.6,79,2.4
09/03/2022 23:00,7,12,217,3.5
09/03/2022 23:00,8,10.3,1,2.4
09/03/2022 23:00,9,14.6,341,4.4
09/03/2022 23:00,10,9.7,270,3.2
10/03/2022 00:00,6,11,345,3.9
10/03/2022 00:00,7,10.2,113,2
10/03/2022 00:00,8,14.8,202,3.7
10/03/2022 00:00,9,9.8,265,3.1
10/03/2022 00:00,10,11.5,314,4.5
10/03/2022 01:00,6,12.6,180,1.6
10/03/2022 01:00,7,13.7,8,3.2
10/03/2022 01:00,8,11.5,300,1.6
10/03/2022 01:00,9,9.3,32,1.7
10/03/2022 01:00,10,13,358,3.4
10/03/2022 02:00,6,14.6,123,3.2
10/03/2022 02:00,7,10.9,77,1.9
10/03/2022 02:00,8,10,305,4.4
10/03/2022 02:00,9,10.6,252,2.1
10/03/2022 02:00,10,10.3,311,3.3
10/03/2022 03:00,6,10.1,305,2.9
10/03/2022 03:00,7,13.1,116,3.4
10/03/2022 03:00,8,14.3,4,4.1
10/03/2022 03:00,9,10.5,15,4.2
10/03/2022 03:00,10,9.1,319,3.9
10/03/2022 04:00,6,14,167,3.2
10/03/2022 04:00,7,11.8,303,4.3
10/03/2022 04:00,8,12.9,173,4.1
10/03/2022 04:00,9,15,122,3.8
10/03/2022 04:00,10,13.6,82,3.5
10/03/2022 05:00,6,14.2,119,2.4
10/03/2022 05:00,7,15,80,3.8
10/03/2022 05:00,8,10.3,225,1.8
10/03/2022 05:00,9,12.2,140,3
10/03/2022 05:00,10,11.5,118,3.5
10/03/2022 06:00,6,11.3,271,4.3
10/03/2022 06:00,7,13.8,102,3
10/03/2022 06:00,8,11.8,315,1.9
10/03/2022 06:00,9,14.7,280,3.3
10/03/2022 06:00,10,13.1,28,2.8
10/03/2022 07:00,6,9.3,153,4.4
10/03/2022 07:00,7,11,193,1.8
10/03/2022 07:00,8,9.6,196,3.3
10/03/2022 07:00,9,11.1,41,3.2
10/03/2022 07:00,10,13,28,3.4
10/03/2022 08:00,6,11.1,173,1.8
10/03/2022 08:00,7,11.9,169,3.6
10/03/2022 08:00,8,12.7,95,2.6
10/03/2022 08:00,9,14.7,123,3.7
10/03/2022 08:00,10,12.1,56,2.3
10/03/2022 09:00,6,10.7,155,3.4
10/03/2022 09:00,7,13,42,4
10/03/2022 09:00,8,11.5,188,4.4
10/03/2022 09:00,9,11.8,30,3.4
10/03/2022 09:00,10,13,274,3.1
10/03/2022 10:00,6,14.8,25,1.7
10/03/2022 10:00,7,9.1,129,3.3
10/03/2022 10:00,8,9.4,232,3.1
10/03/2022 10:00,9,12.4,125,3.7
10/03/2022 10:00,10,11,315,2.7
10/03/2022 11:00,6,11.6,17,1.9
10/03/2022 11:00,7,11.8,225,4.2
10/03/2022 11:00,8,14.9,129,2.7
10/03/2022 11:00,9,13.1,146,3
10/03/2022 11:00,10,11.4,131,2.1
10/03/2022 12:00,6,11.6,216,1.5
10/03/2022 12:00,7,13.4,301,3
10/03/2022 12:00,8,12.9,291,4
10/03/2022 12:00,9,11.6,234,4.3
10/03/2022 12:00,10,13,89,3.3
10/03/2022 13:00,6,11.8,258,2.8
10/03/2022 13:00,7,9.1,103,2.8
10/03/2022 13:00,8,10.2,235,2.4
10/03/2022 13:00,9,9.9,304,1.5
10/03/2022 13:00,10,12.9,237,2.5
10/03/2022 14:00,6,9.9,150,3.4
10/03/2022 14:00,7,14.9,0,1.9
10/03/2022 14:00,8,10,139,4.4
10/03/2022 14:00,9,12.3,344,2.3
10/03/2022 14:00,10,14.2,108,4
10/03/2022 15:00,6,12.6,247,2.7
10/03/2022 15:00,7,9.9,319,3.6
10/03/2022 15:00,8,9.6,24,2.3
10/03/2022 15:00,9,12.5,67,3
10/03/2022 15:00,10,10,331,3.3
10/03/2022 16:00,6,10.5,208,2.1
10/03/2022 16:00,7,9.8,327,2.4
10/03/2022 16:00,8,10.2,27,3.2
10/03/2022 16:00,9,14.8,297,2.5
10/03/2022 16:00,10,13.1,21,4
10/03/2022 17:00,6,11.3,324,1.7
10/03/2022 17:00,7,14.1,321,1.7
10/03/2022 17:00,8,12,70,2.3
10/03/2022 17:00,9,14.6,175,4.1
10/03/2022 17:00,10,13.3,251,2.1
10/03/2022 18:00,6,11.2,20,2.8
10/03/2022 18:00,7,14.4,49,2.1
10/03/2022 18:00,8,10.1,69,3.7
10/03/2022 18:00,9,13.4,242,1.6
10/03/2022 18:00,10,13.1,263,2.3
10/03/2022 19:00,6,9.2,51,2
10/03/2022 19:00,7,11.6,207,3.1
10/03/2022 19:00,8,13.9,179,3.9
10/03/2022 19:00,9,11.8,151,2.3
10/03/2022 19:00,10,13.9,213,2.6
10/03/2022 20:00,6,12.6,317,2.5
10/03/2022 20:00,7,11.9,179,3.9
10/03/2022 20:00,8,9,126,4.1
10/03/2022 20:00,9,12.3,267,2.9
10/03/2022 20:00,10,12.5,52,3.2
10/03/2022 21:00,6,11.2,197,2
10/03/2022 21:00,7,13.1,22,3
10/03/2022 21:00,8,14.1,184,2.6
10/03/2022 21:00,9,13.3,203,2.6
10/03/2022 21:00,10,10.6,343,3
10/03/2022 22:00,6,10.1,96,3
10/03/2022 22:00,7,14.7,235,4.2
10/03/2022 22:00,8,10.4,351,3.8
10/03/2022 22:00,9,10.7,32,3.6
10/03/2022 22:00,10,11.6,17,1.5
10/03/2022 23:00,6,13.7,152,3.1
10/03/2022 23:00,7,14,49,2.4
10/03/2022 23:00,8,13.5,91,3.5
10/03/2022 23:00,9,12.3,262,2.8
10/03/2022 23:00,10,14,78,2.6
11/03/2022 00:00,6,13.1,248,2.2
11/03/2022 00:00,7,11.5,85,4.3
11/03/2022 00:00,8,12.3,221,4.2
11/03/2022 00:00,9,11.3,9,2.5
11/03/2022 00:00,10,10.8,30,2.7
11/03/2022 01:00,6,13.2,54,2
11/03/2022 01:00,7,9.7,131,4
11/03/2022 01:00,8,13.8,260,2.4
11/03/2022 01:00,9,9.6,238,2.6
11/03/2022 01:00,10,9,179,1.8
11/03/2022 02:00,6,13.2,159,2.2
11/03/2022 02:00,7,11.1,154,4.1
11/03/2022 02:00,8,10.6,77,1.7
11/03/2022 02:00,9,12,318,4.3
11/03/2022 02:00,10,10.8,252,4
11/03/2022 03:00,6,10.6,126,2.3
11/03/2022 03:00,7,13.5,133,2.5
11/03/2022 03:00,8,11.1,7,2.2
11/03/2022 03:00,9,13.5,116,2.7
11/03/2022 03:00,10,11.5,307,3.4
11/03/2022 04:00,6,13,310,3.3
11/03/2022 04:00,7,12.5,114,3.1
11/03/2022 04:00,8,13.5,59,2.1
11/03/2022 04:00,9,14.1,296,2.5
11/03/2022 04:00,10,12.6,356,4.4
11/03/2022 05:00,6,13.5,197,1.6
11/03/2022 05:00,7,12.4,7,2.7
11/03/2022 05:00,8,10.2,192,4.4
11/03/2022 05:00,9,14.4,155,2.9
11/03/2022 05:00,10,13.3,218,2.6
11/03/2022 06:00,6,11.5,96,3.8
11/03/2022 06:00,7,12.9,121,2.3
11/03/2022 06:00,8,10.3,344,3.7
11/03/2022 06:00,9,12.6,181,3.6
11/03/2022 06:00,10,10,352,3.8
11/03/2022 07:00,6,9.3,6,2.5
11/03/2022 07:00,7,12,164,4.3
